review_id,product_id,rating,comment,created_at,sentiment_label,sentiment_score
478476696,870669244,5,"Kokusu, dudağa sürdükten sonraki duruşuyla her şekilde beğendimmm🫠🎀 Bir de kutuya küçük bir hediye koymuşlarr🌸",1741599079704,positive,0.9975265860557556
471855190,870669244,5,2 rengini de çok sevdim,1739353027162,positive,0.9678851962089539
549797438,870669244,5,Bayıldım gerçekten ürüne indirimde almıştım bir daha denk gelirsem stok yapıcam resmen 😘❤️ mük bir ürün 😘,1749672019315,positive,0.9949910044670105
490414852,870669244,5,Renk çok vermese de tadı çok güzel,1745693908471,negative,0.6700001358985901
474323641,870669244,5,Ürün çok güzel. Yapış yapış bir his bırakmıyor ve buram buram çilek kokuyor :),1740121494034,positive,0.9991850256919861
462271679,870669244,3,dudak kombosu yapmana gerek yok sür çık tadı çok güzel 🤩,1736411155589,positive,0.973274827003479
472449654,870669244,4,Rengi çok tatlı dokusu asla yapış yapış değil dudak yapı gibi çok hoş,1739522553681,positive,0.9784987568855286
586303713,870669244,4,Kargolama paketleme güzel. Ben indirimden aldım ilk kez alıyorum umarım güzeldirrr.,1763146991337,positive,0.6173537969589233
619440627,870669244,5,mü-kem-mel aşık oldum resmen böyle bir şey yok sürerken iştahım açılıyor o kadar güzel bi kokusu var ki,1773137635905,positive,0.994818389415741
545948776,870669244,5,Bayıldım çok güzel öyle kalıcı fln değil ama rengi kokusu dokusu çok güzel,1748267791391,positive,0.9775384068489075
472750367,870669244,5,Yapısı güzel çok güzel parlatıyor iki renginide aldım🎈,1739618415900,positive,0.6588993072509766
599077405,870669244,5,Tavsiye ederim renkler çok iyi yapısıda,1766658799359,positive,0.8225865960121155
594640770,870669244,5,yapısı çok güzel,1765358415089,positive,0.7998950481414795
453569126,870669244,5,gerçekten başarılı,1734660366555,positive,0.9941919445991516
584372802,870669244,5,Çok güzell,1762712364862,positive,0.9911841750144958
472917334,870669244,5,Paketleme gayet güzel çok beğendim,1739657098225,positive,0.9161373376846313
542735715,870669244,5,Bayıldımmm esmer kızlar kesinlikle alabilirsiniz kokusu görünüşü efsanee teşekkür ederim kremi kalitesi diyorummm,1747163918367,positive,0.9680667519569397
563967501,870669244,5,Mükemmel ötesi,1755500010641,positive,0.9930889010429382
562111193,870669244,5,İndirimde görünce hemen aldım çünkü diğer rengi de vardı çok memnunum hediyeleriniz için de ayrı teşekkürler 🤩,1754678125921,positive,0.947142481803894
555949369,870669244,5,çok güzelll,1752157682423,positive,0.994232714176178
558258499,870669244,5,Gerçekten çok güzel bi balm aşırı severek kullanıyorum herkese tavsiye ederim çoğu kişi link istedi ba yıl dımmmm ama fiyatı indirimdeyken alın kızlar,1753091656417,positive,0.9930374026298523
582893858,870669244,5,Çok güzel kokusu da kendisi de,1762354007796,positive,0.982288122177124
548625952,870669244,5,çok güzel kokuyor ve parlatıyor bayıldım 🥰,1749071252613,positive,0.9954314231872559
479194314,870669244,5,bayıldım cidden nem veriyor ben evden çıkarken sürüyorum cokk guzel paketleme de guzel geldi,1741800000971,positive,0.9517755508422852
462838433,870669244,5,İyi ki almışım hem pembe ben kırmızı rengini. Yanındaki hediyeler için çok teşekkürler 😍,1736538003832,positive,0.9949136972427368
588315036,870669244,5,Beklediğimden çok daha iyi geldi kokuları da gerçekten güzelmiş beklentimin üstünde çıktı,1763659635867,negative,0.6391759514808655
469954847,870669244,5,rengi kokusu dokusu mukemmel,1738735137676,positive,0.9907105565071106
457828740,870669244,5,Ürünler çok güzel rengi ve nemlendirmesi uzun süre gidiyor,1735202937495,positive,0.6522986888885498
552261523,870669244,4,Çok tatlı bir rengi var,1750670860703,positive,0.9653048515319824
586267649,870669244,5,Her rengini aldım çok güzel kokuyorlar.,1763140955269,positive,0.9940629601478577
589313579,870669244,5,Çok güzel boyutunu ve rengini attım Dudakta tabiki bu kadar pigmentli durmuyor assaya surdukce olusan rengide koydum alabilirsiniz nemlendirmesi guzel çilek kokuyor,1763973780819,negative,0.9710565805435181
477207811,870669244,5,cok begendim iki renginide aldim,1741164400411,positive,0.986162543296814
601999851,870669244,4,Çilek gibi,1767678470446,positive,0.9765731692314148
562814451,870669244,4,kahveden 3 tane kullandım bu da harikaymış,1755003379541,positive,0.937267541885376
587513931,870669244,5,Çok güzel bayıldım,1763474219481,positive,0.9898422360420227
595699808,870669244,5,Çok çok güzel rengi şahane bayıldım,1765653417143,positive,0.9891237020492554
554100490,870669244,5,Çok tatlı bi kiraz rengi bayıldım,1751449126676,positive,0.9557814598083496
517794416,870669244,5,çok güzel kokusu var ve dudakta çok iyi duruyor,1746692408910,positive,0.9906783103942871
468433193,870669244,5,çooooook güzel aşık oldum,1738219953086,positive,0.9948522448539734
551145480,870669244,5,Güzel begendim kargo sağlam geldi,1750179919864,negative,0.6852697134017944
472275990,870669244,5,Bayılıyorum hepsine,1739460255870,positive,0.9922475814819336
472773139,870669244,5,Anlatmaya gerek yok hepsi şahane,1739622889019,positive,0.9964948296546936
550946690,870669244,4,Güzel sevdim baya gidiyor,1750103911306,positive,0.9601631164550781
472207072,870669244,5,tam gününde geldi hediye için teşekkürler,1739446945138,positive,0.5052818655967712
551830099,870669244,5,Harikalar kolay kullanım kalıcılık çilek kokusu seven alabilir bu rengi,1750436159264,positive,0.9588894248008728
587878389,870669244,5,Çok severek kullanıyorum yapış yapış his bırakmıyor dudağı bakım yaptığı hissediliyor,1763560822515,positive,0.9930181503295898
618554186,870669244,5,Çok beğendim rengi çok tatlı,1772891523146,positive,0.9615530371665955
452479813,870669244,5,"cok begendim rengini, dudakta duruşunu kokusu da çok güzel. Hediyeler icin de teşekkür ederim",1734368437312,positive,0.9468303322792053
625363521,870669244,5,bayıldımmm,1774883964171,positive,0.9929512143135071
586283054,870669244,5,Çok güzel dudakları yumuşacık yapıyor kargo çok hızlıydı testerlar için teşekkürler,1763143643484,positive,0.9926046133041382
584090529,870669244,5,rengi çookkk güzeell,1762631124263,positive,0.9893279671669006
542053985,870669244,5,güzel dudağa çok renk vermiyo ama yapısı hoş,1746971590733,negative,0.9753590822219849
556846182,870669244,5,Çok güzel bayıldım,1752515731771,positive,0.9898422360420227
475462720,870669244,5,Alın aldırınn muhteşem ve kargom sorunsuz bir şekilde elime ulaştı Teşekkürlerr,1740519050261,positive,0.9921523928642273
517817962,870669244,5,ilke defa aldım ama dudakdaki dokusu çok hoş alınır 🤌🏻,1746695382254,negative,0.9951657056808472
479777993,870669244,5,bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak,1741960879998,positive,0.9934512376785278
586105816,870669244,5,Biraz yapay bir çilek aroması olmasına rağmen güzel kokuyor ve hafif renk veriyor . Dudaklarıma iyi geldi . Gloss gibi kullanıyorum,1763112953141,negative,0.6270117163658142
484140839,870669244,5,Parlaklığı çok güzel severek kullanıyorum,1743230097535,positive,0.9052440524101257
480536579,870669244,5,Rengi ve kokusu tam istediğim gibi,1742210905110,positive,0.9149404764175415
472809299,870669244,5,Harikaa sürmesi çok kolayy kokusu tadı rengi efsanee teşekkürler kremiii….❤️,1739631620980,positive,0.9903567433357239
598199361,870669244,4,Daha denemedim kıvamı çok güzel fotoğraftaki gibi geldi çok beğendim,1766410598428,positive,0.9591671228408813
588313722,870669244,5,kokusu dokusu çok güzel rengine bayıldım tavsiye ederim,1763659386118,positive,0.8639177680015564
469845426,870669244,5,Rengine bayıldım yapısı dudakta durışu ve özellikle başlık kısmı çok güzel,1738686766865,positive,0.7702869772911072
466745189,870669244,5,Çok güzel rengi ve kokusu. Ayrıca çok yapış yapış da olmuyor. Şeftalilisini de alacağım,1737713455262,positive,0.9656158685684204
495775385,870669244,3,Sadece parlatıyor rengi yok  performansına göre bence fiyatı aşırı pahalı almasanızda olur hediye için teşekkür ederim,1746081945888,negative,0.9985401630401611
584638243,870669244,5,"Yaaa bu nasıl koku resmen yiyesim geldi , 4 al 3 öde kampanyasından aldım. Sürme yeri metal dudakta tatlı bir his bırakıyor, yapış yapış değil ve çok güzel nemlendiriyor gerçekten bayıldım",1762784802451,negative,0.504054605960846
481404133,870669244,5,Virak olduğu için aldım güzel bi ürün sürmesi çok keyifli,1742420938534,negative,0.9883207082748413
581760104,870669244,5,"Kullandığım en iyi gloss olabilir, yapısı kokusu o kadar harika ki bayıldım🤩🤩🤩",1761998528643,positive,0.9950509667396545
453805926,870669244,5,Çok güzeller,1734710082621,positive,0.9915865659713745
464168629,870669244,5,Esmer tenliyim benim için Doğal bir renk,1736930175170,negative,0.6373882293701172
479965228,870669244,5,guzel rengini begendim,1742023487047,negative,0.6582989692687988
549020721,870669244,5,çok beğendim dudakta yapış yapış olmuyor  çok memnunum,1749309987481,positive,0.986602783203125
474120418,870669244,5,"Ürün çok güzel nemlendirmesi iyi, beğendim teşekkürler",1740053856669,negative,0.9416164755821228
473918718,870669244,5,çok beğendim çilek kokuyo,1739986587338,positive,0.9803608059883118
583627549,870669244,5,1 tanesi asla yetmiyor insanın her renginden alası geliyor. Tek kelimeyle mükemmel.,1762521700632,positive,0.997260332107544
573569616,870669244,5,Çok güzel geldi rengi ve dudaktaki hissi çok iyi,1759152277947,positive,0.9700531363487244
461377168,870669244,4,ürün sorunsuz bir şekilde elime ulaştı gayet güzel ve yanına da testerlar koymuşlar,1736181471806,positive,0.5480762720108032
452651541,870669244,5,Çok beğendim rengini duruşunu hissiyatını diğer renklerinide alacağım .,1734429850744,positive,0.961652934551239
485310637,870669244,5,Mükemmel ürün mükemmel satıcı. Rujumda sorun olduğunu tespit ettim ve satıcıya bunu bildirdiğimde ertesi gün elime yeni ürün ulaştı. Tebrik ederim on numara hizmet,1743745252312,positive,0.9948681592941284
469773416,870669244,5,Ürün çok güzel paketlenmiş bir şekilde geldi kıpkırmızı yapmıyor bunu çok beğendim,1738669344530,positive,0.746552586555481
594832125,870669244,5,Daha ne olsun kokusu bile efsane,1765394958488,positive,0.9950788021087646
473511637,870669244,5,Dudakları yumuşacık yapıyor,1739875700086,positive,0.9890957474708557
574926935,870669244,5,dudakta durusu böyle yapısı cok güzel begendim,1759608104112,positive,0.9696430563926697
584981706,870669244,5,Böyle bir koku olamaz formu da yapış yapış değil güzel ama kokusu şahane,1762864056504,negative,0.6707651615142822
589319446,870669244,5,çok güzel bayıldımmmmm,1763975334823,positive,0.9934167861938477
468420396,870669244,5,Tadına yapısına bayıldımmm,1738213379544,positive,0.9857099056243896
549615032,870669244,5,Harika!  Ben de 3 tane var çok memnunum iyiki metal aplikatorü var …,1749624266802,positive,0.9948811531066895
477330824,870669244,5,tadı kokusu çok güzel uygun koyu renk dudak kalemiyle mükemmel oluyorr,1741193163957,negative,0.5530546307563782
472875378,870669244,5,Bayıldım çok güzel,1739646932385,positive,0.9903364181518555
481051653,870669244,5,ilk başta hiç yumuşatmıyo gibi hissettim sürdüğüm gün ama akşam silerken dokunmamla bütün ölü deri yumuşamış bi şekilde döküldü ve dudaklarım ruj sürünce daha temiz görünüyor ben menmun kaldım nemlendirici hafif renk veren bi lip balm olarak bakarsanız menmun kalırsınız,1742335469723,negative,0.9987782835960388
473192599,870669244,5,Bende çilekli olan var ilk denemek için onu satın almıştım gerçekten kokusu olsun tadı olsun aşırı beğendim hatta diğer renklerini de deneyeceğim 🥲🫶🏻😍🍓,1739785906125,positive,0.8896290063858032
458766791,870669244,5,Hafif pembelik veriyor çok tatlı,1735415249301,positive,0.9354643225669861
481011779,870669244,4,ürünün tadı da kokusu da efsane.İcerigi zengin ve dudağı besliyor ama nemlendirmesini yetersiz buldum.,1742327597721,negative,0.7112075686454773
464821931,870669244,5,kokusu duruşu yapısı harika bayıldım diğer renklerini de alacağım paketleme çok güzeldi hediye için de çok teşekkür ederim,1737102620363,positive,0.9488779902458191
480799043,870669244,5,inanilmaz begendim ya,1742282845387,positive,0.9923833012580872
549662473,870669244,5,severek kullanıyorum,1749637349767,positive,0.9859035015106201
570514875,870669244,5,Güzel renkler,1758118253596,positive,0.9840793013572693
462669305,870669244,5,Kiraz dudaklar için tercih edilebilir:),1736505334618,positive,0.9998664855957031
587828403,870669244,5,Marka ve mağazadan ilk alışverişimdi. Müthiş bir 4 al 3 öde kampanyası olunca kaçırmak istemedim. İyi ki de kaçırnamışım. Hem ürünler şahane hem de kargo hızlıydı. Bir de tester koymamışlar mı 🤩,1763552304596,positive,0.9935805797576904
464148602,870669244,5,Çok beğendim harika bir rengi ve kokusu var. Hediye için teşekkürler,1736925127901,positive,0.9887545108795166
594481271,870669244,5,Her rengini aldım harika bir ürün dudakta yok gibi ve aşırı iyi nemlendiriyor,1765302283615,positive,0.993852972984314
472400773,870669244,5,Mükemmel mükemmelllll alın aldırın kızlaaarrr,1739489774778,positive,0.9982430934906006
598620798,870669244,5,renklendirmiyor yapısı çok güzel,1766517967175,negative,0.5809178948402405
472838321,870669244,5,"Rengi,aroması ve dokusu çok güzel çok beğendim hediye için de teşekkür ederim 🤩",1739638867644,positive,0.9556230306625366
479202089,870669244,5,rengi çok güzel,1741800934541,positive,0.7150394916534424
543489592,870669244,4,Gayet güzel,1747385391909,positive,0.7235209941864014
592486328,870669244,5,Rengi yapısı kokusu her detayı çok ayrı tatlı kızlar indirim döneminde alıp stoklamalık tam ve benim dudaklarımı nemlendirmekle kalmayıp gloss ihtiyacımıda karşıladı kesinlikle almalısınız dudak kalemi sürüp bunu sürdüğünüz zaman tint havası veriyor dudaklarınıza,1764763903247,positive,0.9924139380455017
473054647,870669244,5,Bu ikinci alışım çok beğendim diğeri renginden daha belirgin ayrıca kokusu muhteşem teşekkür ederim,1739726914224,positive,0.7937655448913574
578043155,870669244,5,Çok tatlı çok güzel kokuyor beğendim  hızlı gönderim ve hediyeniz içinde teşekkürler,1760641888901,positive,0.9821365475654602
599994432,870669244,5,Çok güzel bir ürün çok beğendim,1766953995155,positive,0.9766369462013245
478536975,870669244,5,Çok beğendim çok hoş bir renk veriyor dudağa,1741613775943,positive,0.9913337826728821
573147759,870669244,5,Rengi çok güzel yapış yapış his bırakmıyor sevdim,1758977851002,negative,0.6464861631393433
473540967,870669244,5,çooookk beğendimmm gönül rahatlığı ile alabilirsiniz yapış yapış değil,1739881408979,positive,0.9772689342498779
614365172,870669244,5,güzel seviyorum ben bu markayı,1771669111704,positive,0.9933902025222778
475991903,870669244,5,çok güzel,1740693158702,positive,0.9831531643867493
591746375,870669244,5,Çok güzel çok 💕,1764587356827,positive,0.9955152869224548
585998671,870669244,5,Sorunsuz geldi yapısı kokusu tadı cok güzel,1763070336282,positive,0.9568125605583191
451913539,870669244,5,Mük. Alın aldırın,1734177437410,positive,0.9857204556465149
597403038,870669244,5,Çok güzel paketlemesi zaten dudaklarım yumuşacık yapıyor teşekkürler,1766156743609,positive,0.8174795508384705
545788268,870669244,4,Ben çok beğendim kokusu çok güzel yapış yapış değil rengi de güzel indirimde diğer renklerini de alırım aplikatörün dokusu muhteşem sürerken soğuk soğuk hissetmek  çok iyi,1748211393888,positive,0.9464257955551147
465741204,870669244,5,Alın aldırın harika,1737393063835,positive,0.994210958480835
599052459,870669244,5,hafif bi kırmızı rengi var .kokusu güzel,1766653280749,negative,0.9604570865631104
474546627,870669244,4,Rengi dokusu güzel,1740172688365,negative,0.9324528574943542
542517985,870669244,4,Kalıcı güzel freş,1747134273687,positive,0.7470800876617432
471366997,870669244,5,Mükemmel hem nemlendiriyor hem de gloss etkisi müthiş çilekli tofita gibi kokuyor,1739203054588,positive,0.9900998473167419
584437902,870669244,5,Rengine ve kokusuna bayıldımm,1762722616543,positive,0.9711993336677551
544305696,870669244,5,Çok çok güzel,1747739472974,positive,0.9867444634437561
480109912,870669244,5,Kokusu çok tatlıııı,1742056756640,positive,0.981253445148468
481224825,870669244,5,paketleme çok güzeldi çok hızlı teslim edildi,1742389020562,positive,0.9857479929924011
461189569,870669244,5,3 renginden de aldım hepsi birbirinden güzel 😍,1736144787613,positive,0.9897476434707642
578246963,870669244,5,Kokuları çok güzel,1760713368427,positive,0.9725455641746521
461296449,870669244,5,ALIN ALDIRIN HAYATIMDA KULLANDIGIM EN İYİ LİP BALM O KADAR DOGAL VE GÜZEL DURUYOKİ DİGER RENKLERİNİDE ALICAM HEMEN,1736166588717,positive,0.997800886631012
596350652,870669244,5,Kırmızı rengini aldım ve kuru dudaklarıma ince  bir kat sürdüm. Nemlendirdi ve parlattı çok hoşuma gitti . Kokusu çilekli 🍓 doğal bir görünüm sağlıyor ❤️,1765882809375,positive,0.9142922759056091
465222180,870669244,5,Çok güzelll sürekli yanımdaa,1737217351722,positive,0.996594250202179
593185557,870669244,5,Çok güzel bu fiyata daha iyisi yok bence 👍,1764933525125,positive,0.9926580786705017
558216874,870669244,5,Ben öneri ile aldım ve memnun kaldım aşırı renk vermiyor ve yapış yapış yapmıyor en önemlisi buydu benim için,1753078850819,positive,0.876216471195221
490620420,870669244,5,Gayet güzel geldi,1745820432782,positive,0.685003399848938
459292928,870669244,5,Kokusu güzel uzun süre de halıcı,1735575812292,positive,0.9639832377433777
461925043,870669244,5,Paketleme özenliydi 💕,1736326407355,positive,0.9427017569541931
580216251,870669244,5,sürümü ve kokusu harika,1761394178890,positive,0.9568012952804565
572442201,870669244,4,Güzel ürün,1758739262483,positive,0.6615732312202454
550832953,870669244,4,Rengini çok seviyorum,1750073601144,positive,0.9804334044456482
599594195,870669244,5,İki tane bitirdim çok güzel bi glos. Çilek kokusu harika yapışmıyor dudakta güzel duruyor,1766821335029,positive,0.9617353677749634
484992452,870669244,5,Tek kelimeyle muhteşem bayıldım,1743611877762,positive,0.9891664385795593
489789686,870669244,5,Her çeşidini aldım memnunum🌸,1745433282232,positive,0.8738713264465332
486206956,870669244,4,Çok güzelll bayıldım kokusu çok güzel çilekliiiğ,1744055427873,positive,0.9914844632148743
573724830,870669244,5,Esmer ve buğday tenliler kesin alsınnnn,1759212315885,positive,0.9836395382881165
589416612,870669244,4,Teşekkürler hızlı kargo,1763997004569,positive,0.9886637330055237
463021933,870669244,5,Pembesini zaten kullanıyordum bunu da denemek istedim çok güzel çilek kokuyor beğendim🍓,1736598118286,positive,0.990847110748291
599524624,870669244,5,Güzel 👍.,1766779792386,positive,0.98008793592453
470126253,870669244,5,Kokusu ve tadı der susarım. Çok daha koyu kırmızı bekledim ama daha soft ve tatlı bir renk veriyor aşşşırrıı sevdim,1738774184390,positive,0.9484485387802124
616042823,870669244,5,Ürünü severek kullanıyorum kokusu harika,1772182487490,positive,0.9586930274963379
587624555,870669244,5,Kokusu harika pişman olmazsınız,1763492924201,positive,0.9836799502372742
592647200,870669244,5,En iyi nemlendirici bence çok uzun kalıyor ve yumuşsacık zoretanin tedavisinde dudaklarımın çok iyi korudu,1764789534362,negative,0.5114167928695679
547718075,870669244,5,Güzel beğendim,1748775892188,positive,0.878054141998291
449912073,870669244,5,Melike Tufan ve Pera’dan görüp aldım 😊 Kendi dudak rengim koyu bir renk olmasına rağmen tam istediğim gibi hafif bir kırmızılık verdi. Çok güzel çilek kokulu bir ürün. Kampanyadan yararlanıp iki tane aldım diğer rengini de sipariş edeceğim.,1733582291150,positive,0.8666964769363403
579689392,870669244,5,Çok güzel çok beğendim,1761214724572,positive,0.9914211630821228
488016070,870669244,5,Sürümü çok rahat meyve tadi var rengide hoş,1744727010866,negative,0.8801825642585754
462377091,870669244,5,rengi kokusu dokusu herşeyiyle cok güzel,1736428719837,positive,0.9942452311515808
549763266,870669244,5,severek kullanıyorum,1749663416773,positive,0.9859035015106201
490671627,870669244,5,"Dokusu,rengi, tadı çok hooooşşş",1745837721019,positive,0.9533365964889526
591190868,870669244,5,Çok beğendim tam yemelik yaa yapış yapış bir his yok renkleri gayet güzel fiyatıda çok makul teşekkürler kremi💓,1764435600755,positive,0.9821935892105103
461970738,870669244,5,Harika bir ürün,1736334815865,positive,0.9911041259765625
501452421,870669244,5,Aşırı güzel,1746427901414,negative,0.9977049231529236
563794147,870669244,5,Mükemmellll geldiiii,1755382874119,positive,0.9949134588241577
599061464,870669244,4,Ay ben buna bayıldım kokusu müthiş rengi de harika ama çok çabuk bitiyor,1766655445591,positive,0.9483740925788879
471424823,870669244,5,Eşim icin aldım begenerek kullanıyor hediye için teşekkür ederim,1739215036976,negative,0.8988124132156372
475982196,870669244,4,Yapısı rengi tadı kokusu mükemmel sadece bu aplikatörü sevmedim,1740690223857,negative,0.994979202747345
603128964,870669244,5,Kokuları durusu çok güzel ve sürümü çok kolay çok rahat üç rengini de aldım,1767995247192,positive,0.9544486403465271
576313865,870669244,5,Her rengini aldım bayıldımmmm,1760074694178,positive,0.9955639839172363
584306986,870669244,5,Parlak ve renk veriyor asiri begendim tadi da cok tatli.,1762698465121,positive,0.9763011336326599
602115447,870669244,5,Çok beğendim teşekkür ederim kokusu harikaaa,1767707761235,positive,0.986631453037262
481199444,870669244,5,Çok güzeel,1742384513847,positive,0.9915276169776917
463036662,870669244,5,"kokusu, yapısı herşeyi o kadar güzel ki bayıldımm pembesini de alıcam ☺️🤭",1736601082805,positive,0.9943812489509583
557458656,870669244,5,Ürüne bayıldım çok iyi gerçekten dudaklarımın nemlendiğini hissediyorum,1752756701663,positive,0.9785600304603577
490899911,870669244,5,Harika bir şey bayıldım şimdi hepsinden alacağımm❤️❤️,1745919057888,positive,0.9959017634391785
592807606,870669244,4,Güzel duruyor hızlı kargosu,1764841334583,positive,0.5310957431793213
572217894,870669244,5,yapış yapış hiss yok aşırı iyi rengi sürümü çok rahat,1758667306279,positive,0.9874790906906128
487119085,870669244,5,Çok güzel bir kokusu var,1744373624398,positive,0.9870455265045166
586602114,870669244,5,"O kadar güzeller ki gloss gibi durup harika nemlendirmeye sahipler çok renk vermiyorlar ancak dudak kalemiyle kullandığımda mükemmel duruyor sürümü, kullanımı çok rahat 2 rengini almıştım diğer 2 rengini de eşim hediye olarak aldı bundan sonra favori dudak ürünüm olur kendileri",1763227342221,positive,0.9856804609298706
485377437,870669244,5,Mükemmel bayıldım,1743764544749,positive,0.9908831715583801
495480806,870669244,5,Çok severek kullaniyorum,1746075152374,positive,0.9959360361099243
464629375,870669244,5,kız arkadaşıma cok yakısacak teşekkürler,1737038759161,positive,0.8929845690727234
458036184,870669244,5,"harika rengi, tadı",1735237142408,positive,0.9909692406654358
570817312,870669244,5,Çok tatlı bir rengi var yapış yapış yapmıyor,1758208361027,positive,0.9900537729263306
582573545,870669244,5,Tek kelimeyleee harikaa,1762266686307,positive,0.9930777549743652
456705280,870669244,5,O kadar güzel çilek kokuyor ki aşırı güzel nemlendiriyor kesinlikle tavsiye ederimmm,1735062805428,positive,0.7507697939872742
470801593,870669244,5,mükemmel caramel dudak kalemiyle guzel oluo,1739006298140,positive,0.9808386564254761
571895074,870669244,5,Paketleme çok iyiydi duruşu kokusu ve tadı mükemmel,1758566852917,positive,0.9818784594535828
557696916,870669244,5,Bunu daha önce de kullanmıştım tekrar sipariş ettim ancak patlak çıktığı için satıcıya yazdım onlar anda ürün tedarik ettiler tekrar gönderdiler çok ilgilendiler yanında da göndermişler çok teşekkür ederim çok güzel ürün,1752842720894,positive,0.9491708874702454
463058816,870669244,5,çok beğendim güzel kokuyor normalde çilek kokusundan nefret ederim ama bu güzel kokuyo çürük çilek kokusu yok o yüzden sevdim zaten çantama atmak için aldım kalıcı olmaması sorun değil,1736606046185,positive,0.9639891982078552
452073751,870669244,5,Rengine ve kokusuna bayıldım nemlendirmesi zaten süper rengide dudak kalemiyle sürünce o kadar güzel duruyor ki,1734216766021,positive,0.9162184000015259
463540528,870669244,5,yanlış rengi sipariş vermişim ama olsun bu da çok güzel.sürme yeri özellikle dudağa masaj yapıyor.asla yapış yapış değil artık hep masamız üzerinde :) azcuk tadına da baktım güzel :))),1736762318657,positive,0.9995797276496887
544319644,870669244,5,Ürünlerimi teslim alır almaz yorum yapmak isteği oluştu. Paketlemesi çok şık ve özenli. Lip balmları hemen denedim dudakta bıraktıkları his ve renkleri inanılmaz güzel. Hepinize tavsiye ediyorum 🌸 Bir anda bu kadar çok ürün alınca kendimi influencer gibi de hissetmedim değil 😂,1747743653137,positive,0.9978424310684204
545449333,870669244,5,Nemlendirmesi çok güzel kokusu da harika çok beğendim,1748102554649,positive,0.9409692287445068
583256226,870669244,5,Çok güzel çok beğendim,1762433539156,positive,0.9914211630821228
595357183,870669244,5,"Aplikatörü ve kokusu muhteşem , rengini de gerçekten veriyor ebatı kafanızda canlanabilsin diye bir balmın yanına koyarak da fotoğrafını ekledim sadece ben 150 TL'ye almıştım 1 hafta önce fiyatının bir anda 450 TL olması şok ettti 450 TL edecek bir ürün mü derseniz bence değil indirimde veya fiyatı düşerse alınabilir.",1765548411727,positive,0.9932295083999634
471175776,870669244,5,ürünün nemlendirmresi iyi kırmızının rengi hoş canlı bir parlak kahve renklide  kahve tonlu ışıltılı birde kahve renkli kesinlikle kahve kokusu ve tadı var hatta kendisi gitse bile tadı ve kokusu dudakta kalıyor ama kırmızılı pek öyle değil kokusu çilekli yoğurt gibi ama tadı çilekli şurup gibi ve diğeri gibide tadı kokusu kalıcı değil sadece ben kırmızılının rengini çok beğendim ama kahve renkli olan tadı kokusu harika rengi arkadaşlarım falan beğendi ama ben emin olamadım,1739134171801,negative,0.9987095594406128
545282204,870669244,5,Çok teşekkür ederim,1748052418741,positive,0.9713646769523621
554395771,870669244,5,Nemlendirmesi rengi çok güzel,1751548922207,negative,0.7880905866622925
553863996,870669244,5,Çok güzel çok beğendim 😍,1751358693422,positive,0.9951079487800598
473871091,870669244,5,Çok güzel kokuyor. Rengi de harika,1739976850525,positive,0.98875892162323
583654995,870669244,5,İlk defa satın aldım yapış yapış bir his bırakmıyor renklendirmesi de çok güzel,1762526883849,negative,0.8533018231391907
599750470,870669244,5,çok güzel severek kullanıyorum paketleme iyidi ❤️,1766858945338,positive,0.9867015480995178
586484129,870669244,5,Dün sipariş verdim bu sabah elime ulaştı aşırı hızlı kargo. İki rengini de aldım beğendim güzel,1763204276545,negative,0.5370421409606934
600446423,870669244,5,"Harika bir nemlendirici, güzel renk veriyor. Kokusu ve tadı efsane.",1767112930866,positive,0.989667534828186
486420704,870669244,5,tadı şeker gibi,1744131593464,negative,0.9791105389595032
450972460,870669244,5,Daha önce şeftalili olanı almıştım. İndirime girince bu renkleri de denemek istedim. Bu parlatıcıların yapısı çok yumuşak. Kahverengi olan buram buram kahve kokuyor. Kırmızı olan da çilek kokulu. Ben sevdim,1733915544044,positive,0.8302543759346008
487281100,870669244,5,"Rengi ve yapısı çok güzel, kullanışlı olması için anahtarlık haline getirdim, kalıcılığı orta ama dudak kurulupuma iyi geldi",1744436203735,negative,0.9852919578552246
600807414,870669244,5,iki rengini aldım güzel beğendim,1767273686820,negative,0.8112732768058777
600555112,870669244,5,Rengine bayıldım. Duruşu gloss gibi,1767161496422,positive,0.7013246417045593
567034078,870669244,5,Rengi ve duruşu çok güzel ağır bir yapısı yok dudakta rahatsız etmiyor yapış yapış olmuyor,1756759952800,positive,0.9639601707458496
584581554,870669244,5,Çok güzel bi çilek kokusu var. Rengide soft bi pembelik ve parlaklık veriyor. Yapıp yapış bi hissiyatı yok,1762774342909,negative,0.6094390749931335
482232340,870669244,4,Kokusu çok güzel kullandığım da yorumu mu guncelliyecegim,1742644991375,negative,0.6442427635192871
596737716,870669244,5,Dudaktaki durusu cok guzel,1765981513856,positive,0.960529088973999
479771388,870669244,5,Geldiği gibi denedim kokusu dokusu harikaa.Dudaklarim yumuşacık oldu .boyutu biraz küçük ama çantada taşıması iyi .tekrar alınır 👍 hediye için de ayrıca teşekürler,1741959390273,positive,0.9266630411148071
